kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence dsmem_latency
nocluster.1.sm_90.ptx 4648 : 256 1312 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3025 : 28672 258048 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3024 : 28672 115040 0 896 896 0 0 0 0 0 
nocluster.1.sm_90.ptx 3023 : 28672 258592 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3022 : 28672 172160 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3021 : 28672 8648800 0 0 0 3584 896 0 0 0 
nocluster.1.sm_90.ptx 3760 : 256 1312 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2678 : 4096 25312 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2677 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2676 : 4096 16448 0 128 128 0 0 0 0 0 
nocluster.1.sm_90.ptx 2675 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2674 : 4096 24832 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2673 : 4096 2323712 16384 0 0 512 128 0 0 0 
nocluster.1.sm_90.ptx 2672 : 4096 37312 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2671 : 4096 37728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2670 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2669 : 4096 36896 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2668 : 4096 28864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2667 : 4096 37056 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2666 : 4096 24704 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2665 : 4096 37632 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2664 : 4096 26944 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2663 : 4096 24896 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2660 : 512 3232 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3199 : 1 5 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2658 : 4096 18784 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3198 : 1 6 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2657 : 4096 25088 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3197 : 1 253 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2656 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3196 : 1 9 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2655 : 4096 16512 0 128 128 0 0 0 0 0 
nocluster.1.sm_90.ptx 4353 : 256 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2730 : 14 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3195 : 1 255 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2654 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2653 : 4096 25088 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3193 : 256 1275 0 0 0 0 0 0 1 0 
nocluster.1.sm_90.ptx 2652 : 4096 25120 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3192 : 256 1152 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2651 : 4096 2332000 16384 0 0 512 128 0 0 0 
nocluster.1.sm_90.ptx 2650 : 4096 37440 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2649 : 4096 36896 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3189 : 512 1408 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2648 : 4096 36928 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3188 : 512 3072 0 0 0 0 0 0 0 0 
